period_id,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
124,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,16,0,6.25,18.75,31.25,18.75,25,0,0,0,0,0,0,16.375,0,0
124,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,S,38,1,17.948718,25.641026,20.512821,12.820513,10.25641,10.25641,0,0,0,0,2.564103,17.052632,63.888889,21.823529
124,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,S,117,7,2.419355,29.032258,23.387097,11.290323,15.322581,10.483871,1.612903,0.806452,0,0,5.645161,24.153846,63.157895,35.851351
124,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,S,46,0,21.73913,50,17.391304,6.521739,0,4.347826,0,0,0,0,0,5.956522,68.085106,15.204545
124,ABERDEEN,UNITED KINGDOM,EDINBURGH,BRITISH AIRWAYS PLC,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251
124,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,S,55,0,10.909091,49.090909,25.454545,5.454545,7.272727,1.818182,0,0,0,0,0,6.236364,77.777778,4.466667
124,ABERDEEN,UNITED KINGDOM,INVERNESS,LOGANAIR LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
124,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,S,124,4,10.9375,43.75,22.65625,5.46875,3.90625,8.59375,1.5625,0,0,0,3.125,13.193548,78.861789,14.578512
124,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,S,112,0,12.5,60.714286,21.428571,1.785714,1.785714,1.785714,0,0,0,0,0,3.830357,72,14.895833
124,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,S,358,8,3.278689,39.617486,26.502732,10.655738,10.928962,4.918033,1.092896,0.819672,0,0,2.185792,16.284916,69.204152,15.588933
124,ABERDEEN,UNITED KINGDOM,LONDON CITY,LOGANAIR LTD,S,1,0,0,0,0,0,0,0,100,0,0,0,0,168,0,0
124,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET UK LTD,S,54,0,11.111111,55.555556,18.518519,9.259259,3.703704,0,0,0,1.851852,0,0,11.740741,64.583333,20.826087
124,ABERDEEN,UNITED KINGDOM,MANCHESTER,LOGANAIR LTD,S,113,11,2.419355,34.677419,30.645161,7.258065,4.83871,8.064516,1.612903,1.612903,0,0,8.870968,20.345133,73.170732,19.5
124,ABERDEEN,UNITED KINGDOM,NEWCASTLE,EASTERN AIRWAYS,S,48,0,0,60.416667,27.083333,10.416667,2.083333,0,0,0,0,0,0,4.166667,69.69697,12.484848
124,ABERDEEN,UNITED KINGDOM,NEWQUAY,LOGANAIR LTD,S,28,0,10.714286,42.857143,17.857143,17.857143,7.142857,3.571429,0,0,0,0,0,11.392857,42.857143,39.346154
124,ABERDEEN,UNITED KINGDOM,NORWICH,EASTERN AIRWAYS,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
124,ABERDEEN,UNITED KINGDOM,NORWICH,LOGANAIR LTD,S,86,2,4.545455,51.136364,22.727273,4.545455,5.681818,4.545455,2.272727,2.272727,0,0,2.272727,17.05814,65,17.911392
124,ABERDEEN,UNITED KINGDOM,SUMBURGH,EASTERN AIRWAYS,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12.5
124,ABERDEEN,UNITED KINGDOM,SUMBURGH,LOGANAIR LTD,S,116,9,1.6,22.4,27.2,9.6,9.6,17.6,3.2,1.6,0,0,7.2,34.724138,57.85124,27.920354
124,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,S,77,3,7.5,58.75,21.25,2.5,1.25,1.25,2.5,1.25,0,0,3.75,11.74026,80.30303,6.065574
124,ABERDEEN,UNITED KINGDOM,WICK JOHN O GROATS,EASTERN AIRWAYS,S,95,4,6.060606,50.505051,30.30303,3.030303,3.030303,3.030303,0,0,0,0,4.040404,6.136842,0,0
124,ABERDEEN,DENMARK,COPENHAGEN,SAS,S,8,0,0,25,50,12.5,12.5,0,0,0,0,0,0,9.875,0,0
124,ABERDEEN,DENMARK,ESBJERG,LOGANAIR LTD,S,24,2,3.846154,26.923077,30.769231,7.692308,7.692308,15.384615,0,0,0,0,7.692308,19.416667,54.166667,60.333333
124,ABERDEEN,IRISH REPUBLIC,DUBLIN,AER LINGUS,S,52,4,17.857143,44.642857,25,1.785714,0,0,3.571429,0,0,0,7.142857,7.230769,0,0
124,ABERDEEN,IRISH REPUBLIC,DUBLIN,LOGANAIR LTD,S,48,0,4.166667,25,27.083333,6.25,10.416667,14.583333,4.166667,8.333333,0,0,0,45.708333,65.384615,41.961538
124,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM,S,52,1,1.886792,62.264151,32.075472,1.886792,0,0,0,0,0,0,1.886792,1.865385,60,7.15625
124,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,S,155,0,0,37.419355,50.322581,9.677419,1.935484,0,0,0.645161,0,0,0,7.690323,76.033058,14.165289
124,ABERDEEN,NORWAY,BERGEN,WIDEROE FLYVESELSKAP A/S,S,93,10,1.941748,33.980583,38.834951,7.76699,1.941748,5.825243,0,0,0,0,9.708738,10.376344,67.368421,18.168539
124,ABERDEEN,NORWAY,OSLO (GARDERMOEN),LOGANAIR LTD,S,28,4,0,53.125,28.125,6.25,0,0,0,0,0,0,12.5,2.678571,0,0
124,ABERDEEN,NORWAY,STAVANGER,SAS,S,82,6,4.545455,44.318182,21.590909,10.227273,9.090909,3.409091,0,0,0,0,6.818182,10.890244,70.3125,13.984375
124,ABERDEEN,NORWAY,STAVANGER,WIDEROE FLYVESELSKAP A/S,S,81,5,12.790698,43.023256,33.72093,3.488372,1.162791,0,0,0,0,0,5.813953,2.839506,75,14.125
124,ABERDEEN,SPAIN,ALICANTE,RYANAIR,S,16,0,6.25,31.25,50,12.5,0,0,0,0,0,0,0,6.4375,81.25,10.0625
124,ABERDEEN,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,C,16,0,0,43.75,50,0,0,6.25,0,0,0,0,0,9.3125,62.5,26.625
124,ABERDEEN,SWITZERLAND,GENEVA,EASYJET UK LTD,S,8,0,0,0,25,50,12.5,12.5,0,0,0,0,0,25.125,37.5,67.125
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,ABERDEEN,LOGANAIR LTD,S,38,2,10,22.5,32.5,12.5,7.5,10,0,0,0,0,5,16.078947,58.333333,21.588235
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BIRMINGHAM,AER LINGUS,S,156,6,3.703704,58.641975,25.308642,3.08642,1.851852,3.703704,0,0,0,0,3.703704,6.166667,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BIRMINGHAM,BA CITYFLYER LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.285714,31.269231
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BIRMINGHAM,EMERALD AIRLINES UK LTD,S,44,0,2.272727,47.727273,45.454545,0,0,0,4.545455,0,0,0,0,9.25,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BRISTOL,EASYJET UK LTD,S,16,0,0,25,37.5,31.25,6.25,0,0,0,0,0,0,14.625,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,CARDIFF WALES,AER LINGUS,S,7,1,0,12.5,12.5,0,0,37.5,0,25,0,0,12.5,126.714286,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,CARDIFF WALES,BA CITYFLYER LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,CARDIFF WALES,EMERALD AIRLINES UK LTD,S,32,0,6.25,21.875,50,15.625,6.25,0,0,0,0,0,0,8.46875,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,DUNDEE,LOGANAIR LTD,S,14,0,28.571429,21.428571,7.142857,14.285714,14.285714,0,14.285714,0,0,0,0,29,87.5,0.714286
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,EDINBURGH,AER LINGUS,S,117,3,12.5,56.666667,17.5,5,3.333333,0.833333,1.666667,0,0,0,2.5,6.111111,95,3.0125
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,EDINBURGH,EMERALD AIRLINES UK LTD,S,36,0,8.333333,61.111111,16.666667,5.555556,2.777778,2.777778,2.777778,0,0,0,0,10.027778,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,EDINBURGH,FLYBE LTD,S,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,EXETER,AER LINGUS,S,31,1,3.125,46.875,34.375,9.375,0,0,3.125,0,0,0,3.125,8.451613,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,EXETER,BA CITYFLYER LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.666667,1.181818
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,EXETER,EMERALD AIRLINES (IRELAND) LIMITED,S,0,5,0,0,0,0,0,0,0,0,0,0,100,0,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,GLASGOW,AER LINGUS,S,19,0,21.052632,52.631579,10.526316,10.526316,0,0,5.263158,0,0,0,0,9.947368,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,GLASGOW,BA CITYFLYER LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1.035714
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,GLASGOW,EASYJET UK LTD,S,24,0,4.166667,70.833333,25,0,0,0,0,0,0,0,0,0.25,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,GLASGOW,EMERALD AIRLINES UK LTD,S,98,0,3.061224,46.938776,43.877551,2.040816,0,4.081633,0,0,0,0,0,5.867347,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,INVERNESS,LOGANAIR LTD,S,34,0,17.647059,64.705882,11.764706,0,0,5.882353,0,0,0,0,0,3.617647,89.285714,1.538462
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LEEDS BRADFORD,AER LINGUS,S,9,2,18.181818,36.363636,9.090909,0,0,9.090909,9.090909,0,0,0,18.181818,25.777778,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LEEDS BRADFORD,BA CITYFLYER LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.358491,7.489362
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LEEDS BRADFORD,EMERALD AIRLINES UK LTD,S,145,0,7.586207,53.103448,33.103448,3.448276,2.758621,0,0,0,0,0,0,2.57931,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LIVERPOOL (JOHN LENNON),BA CITYFLYER LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LIVERPOOL (JOHN LENNON),EASYJET UK LTD,S,54,0,9.259259,51.851852,35.185185,0,0,3.703704,0,0,0,0,0,3.759259,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,GATWICK,EASYJET UK LTD,S,110,0,33.636364,43.636364,14.545455,2.727273,0.909091,3.636364,0.909091,0,0,0,0,5.954545,93.269231,4.147059
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,HEATHROW,AER LINGUS,S,152,4,6.410256,58.974359,16.025641,7.051282,0,5.769231,1.923077,1.282051,0,0,2.564103,13.782895,91.216216,5.689189
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,S,210,4,5.607477,44.392523,23.364486,16.35514,3.271028,3.271028,1.401869,0.46729,0,0,1.869159,12.87619,72.81106,11.912371
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LONDON CITY,BA CITYFLYER LTD,S,131,13,30.555556,45.833333,11.111111,0,1.388889,1.388889,0.694444,0,0,0,9.027778,3.503817,88.80597,4.092308
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,MANCHESTER,AER LINGUS,S,175,2,20.903955,54.80226,15.819209,3.389831,1.129944,2.259887,0.564972,0,0,0,1.129944,4.56,96.842105,1.452632
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,MANCHESTER,EMERALD AIRLINES UK LTD,S,40,0,17.5,55,25,2.5,0,0,0,0,0,0,0,0.625,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,MANCHESTER,FLYBE LTD,S,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,NEWCASTLE,FLYBE LTD,S,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,SOUTHAMPTON,AER LINGUS,S,12,0,0,50,33.333333,0,0,0,0,0,16.666667,0,0,67.166667,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,SOUTHAMPTON,BA CITYFLYER LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,31.5
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,SOUTHAMPTON,EASTERN AIRWAYS,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.26087,17.590909
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,SOUTHAMPTON,EMERALD AIRLINES UK LTD,S,86,2,3.409091,46.590909,43.181818,3.409091,0,1.136364,0,0,0,0,2.272727,3.476744,0,0
124,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,S,23,3,11.538462,42.307692,7.692308,7.692308,3.846154,0,11.538462,3.846154,0,0,11.538462,30.26087,100,0.625
124,BELFAST CITY (GEORGE BEST),FRANCE,NICE,AIR X CHARTER,C,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
124,BELFAST CITY (GEORGE BEST),IRISH REPUBLIC,DUBLIN,AER LINGUS,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
124,BELFAST CITY (GEORGE BEST),IRISH REPUBLIC,DUBLIN,BA CITYFLYER LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
124,BELFAST CITY (GEORGE BEST),IRISH REPUBLIC,DUBLIN,EMERALD AIRLINES (IRELAND) LIMITED,S,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0
124,BELFAST CITY (GEORGE BEST),ITALY,VERONA VILLAFRANCA,AER LINGUS,C,6,0,0,16.666667,16.666667,33.333333,0,16.666667,16.666667,0,0,0,0,50,0,0
124,BELFAST CITY (GEORGE BEST),ITALY,VERONA VILLAFRANCA,AIR DOLOMITI,C,6,0,0,33.333333,16.666667,16.666667,0,0,33.333333,0,0,0,0,55.5,0,0
124,BELFAST CITY (GEORGE BEST),NETHERLANDS,AMSTERDAM,KLM,S,48,0,0,35.416667,60.416667,2.083333,2.083333,0,0,0,0,0,0,4.791667,73.076923,6.318182
124,BELFAST INTERNATIONAL,CANADA,ST JOHNS,SUN AIR OF SCANDINAVIA,C,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
124,BELFAST INTERNATIONAL,BARBADOS,BRIDGETOWN,TUI AIRWAYS LTD,C,1,0,0,0,0,100,0,0,0,0,0,0,0,22,50,29
124,BELFAST INTERNATIONAL,BULGARIA,PLOVDIV,JET2.COM LTD,C,12,0,0,16.666667,8.333333,16.666667,8.333333,41.666667,8.333333,0,0,0,0,59.416667,100,2.25
124,BELFAST INTERNATIONAL,BULGARIA,SOFIA,JET2.COM LTD,C,8,0,0,0,25,25,12.5,25,12.5,0,0,0,0,53.875,87.5,9.625
124,BELFAST INTERNATIONAL,ROMANIA,BUCHAREST (OTOPENI),RYANAIR,C,1,0,0,0,100,0,0,0,0,0,0,0,0,9,0,0
124,BELFAST INTERNATIONAL,UNITED KINGDOM,BIRMINGHAM,EASYJET UK LTD,S,192,0,2.604167,69.270833,17.708333,5.729167,3.125,1.041667,0.520833,0,0,0,0,5.182292,83.568075,12.370892
124,BELFAST INTERNATIONAL,UNITED KINGDOM,BIRMINGHAM,RYANAIR,C,1,0,0,0,100,0,0,0,0,0,0,0,0,7,0,0
124,BELFAST INTERNATIONAL,UNITED KINGDOM,BRISTOL,EASYJET UK LTD,S,154,0,3.896104,48.051948,37.012987,3.896104,3.896104,3.246753,0,0,0,0,0,7.415584,82.539683,8.365079
124,BELFAST INTERNATIONAL,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,EASYJET UK LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.875,24.1875
124,BELFAST INTERNATIONAL,UNITED KINGDOM,EDINBURGH,EASYJET UK LTD,S,178,0,15.168539,48.876404,23.033708,7.303371,2.808989,2.808989,0,0,0,0,0,6.52809,72.463768,14.434783
124,BELFAST INTERNATIONAL,UNITED KINGDOM,EDINBURGH,JET2.COM LTD,C,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
124,BELFAST INTERNATIONAL,UNITED KINGDOM,GLASGOW,EASYJET UK LTD,S,146,0,7.534247,68.493151,15.068493,5.479452,2.739726,0.684932,0,0,0,0,0,3.376712,78.082192,11.657534
124,BELFAST INTERNATIONAL,UNITED KINGDOM,GLASGOW,EMERALD AIRLINES (IRELAND) LIMITED,C,1,0,0,0,100,0,0,0,0,0,0,0,0,13,0,0
124,BELFAST INTERNATIONAL,UNITED KINGDOM,ISLE OF MAN,EASYJET UK LTD,S,22,0,4.545455,72.727273,22.727273,0,0,0,0,0,0,0,0,0.545455,93.75,5.6875
124,BELFAST INTERNATIONAL,UNITED KINGDOM,LEEDS BRADFORD,EASYJET UK LTD,S,20,0,20,55,10,5,10,0,0,0,0,0,0,6.8,83.333333,19.2
124,BELFAST INTERNATIONAL,UNITED KINGDOM,LIVERPOOL (JOHN LENNON),EASYJET UK LTD,S,190,0,5.263158,71.578947,20,1.052632,1.578947,0.526316,0,0,0,0,0,2.136842,82.481752,9.423358
124,BELFAST INTERNATIONAL,UNITED KINGDOM,GATWICK,EASYJET UK LTD,S,292,0,7.534247,58.219178,21.232877,7.534247,4.452055,1.027397,0,0,0,0,0,5.393836,81.954887,10.526316
124,BELFAST INTERNATIONAL,UNITED KINGDOM,LUTON,EASYJET UK LTD,S,226,0,7.079646,52.654867,25.221239,6.637168,7.079646,1.327434,0,0,0,0,0,6.778761,72.661871,13.633094
124,BELFAST INTERNATIONAL,UNITED KINGDOM,STANSTED,EASYJET UK LTD,S,174,0,4.022989,81.034483,8.62069,2.873563,2.873563,0.574713,0,0,0,0,0,2.885057,83.125,18.8125
124,BELFAST INTERNATIONAL,UNITED KINGDOM,MANCHESTER,AER LINGUS,C,1,0,0,0,100,0,0,0,0,0,0,0,0,8,0,0
124,BELFAST INTERNATIONAL,UNITED KINGDOM,MANCHESTER,EASYJET UK LTD,S,200,0,8,62.5,21,3.5,2.5,2.5,0,0,0,0,0,4.925,81.395349,8.05814
124,BELFAST INTERNATIONAL,UNITED KINGDOM,MANCHESTER,EMERALD AIRLINES (IRELAND) LIMITED,C,1,0,0,0,0,100,0,0,0,0,0,0,0,25,0,0
124,BELFAST INTERNATIONAL,UNITED KINGDOM,NEWCASTLE,EASYJET UK LTD,S,98,0,4.081633,66.326531,20.408163,6.122449,1.020408,1.020408,0,1.020408,0,0,0,6.336735,87.288136,6.152542
124,BELFAST INTERNATIONAL,AUSTRIA,SALZBURG,JET2.COM LTD,S,8,0,0,25,50,12.5,12.5,0,0,0,0,0,0,10.625,87.5,3.5
124,BELFAST INTERNATIONAL,FRANCE,LYON,EASYJET UK LTD,S,24,0,4.166667,45.833333,20.833333,16.666667,12.5,0,0,0,0,0,0,10.5,40,35
124,BELFAST INTERNATIONAL,FRANCE,PARIS (CHARLES DE GAULLE),EASYJET EUROPE,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,15.5
124,BELFAST INTERNATIONAL,FRANCE,PARIS (CHARLES DE GAULLE),EASYJET UK LTD,S,42,0,0,23.809524,45.238095,11.904762,14.285714,4.761905,0,0,0,0,0,15.261905,50,17.970588
124,BELFAST INTERNATIONAL,FRANCE,PARIS (ORLY),VUELING AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,13.4
124,BELFAST INTERNATIONAL,IRISH REPUBLIC,DUBLIN,AER LINGUS,C,1,0,0,0,100,0,0,0,0,0,0,0,0,5,0,0
124,BELFAST INTERNATIONAL,IRISH REPUBLIC,DUBLIN,RYANAIR,C,6,0,0,0,16.666667,16.666667,66.666667,0,0,0,0,0,0,38.833333,0,0
124,BELFAST INTERNATIONAL,IRISH REPUBLIC,DUBLIN,TUI AIRWAYS LTD,C,1,0,0,0,0,100,0,0,0,0,0,0,0,20,0,0
124,BELFAST INTERNATIONAL,ITALY,BOLOGNA,RYANAIR,C,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
124,BELFAST INTERNATIONAL,NETHERLANDS,AMSTERDAM,EASYJET UK LTD,S,40,0,0,30,45,15,5,5,0,0,0,0,0,11.325,54.761905,23.5
124,BELFAST INTERNATIONAL,NETHERLANDS,AMSTERDAM,RYANAIR,C,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
124,BELFAST INTERNATIONAL,PORTUGAL(EXCLUDING MADEIRA),FARO,EASYJET UK LTD,S,20,0,0,40,30,20,0,5,5,0,0,0,0,20.2,41.666667,45.083333
124,BELFAST INTERNATIONAL,SPAIN,ALICANTE,EASYJET UK LTD,S,28,0,10.714286,46.428571,28.571429,7.142857,7.142857,0,0,0,0,0,0,5.5,90,6.3
124,BELFAST INTERNATIONAL,SPAIN,ALICANTE,JET2.COM LTD,S,16,0,37.5,37.5,18.75,0,0,6.25,0,0,0,0,0,6.8125,100,2.5
124,BELFAST INTERNATIONAL,SPAIN,MALAGA,EASYJET UK LTD,S,38,0,0,36.842105,50,10.526316,0,2.631579,0,0,0,0,0,6.763158,63.333333,12.866667
124,BELFAST INTERNATIONAL,SPAIN,MALAGA,RYANAIR,C,1,0,0,0,100,0,0,0,0,0,0,0,0,5,0,0
124,BELFAST INTERNATIONAL,SPAIN,VALENCIA,RYANAIR,C,1,0,0,0,100,0,0,0,0,0,0,0,0,2,0,0
124,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),ARRECIFE,EASYJET UK LTD,S,16,0,0,25,37.5,12.5,18.75,6.25,0,0,0,0,0,17.125,75,12.125
124,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),ARRECIFE,JET2.COM LTD,S,24,0,16.666667,50,25,8.333333,0,0,0,0,0,0,0,2.333333,83.333333,6.833333
124,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),FUERTEVENTURA,JET2.COM LTD,S,16,0,18.75,37.5,31.25,0,6.25,0,0,6.25,0,0,0,19.125,93.75,2.375
124,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),LAS PALMAS,EASYJET UK LTD,S,16,0,12.5,37.5,18.75,12.5,6.25,12.5,0,0,0,0,0,19.375,60,21.7
124,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),LAS PALMAS,JET2.COM LTD,S,16,0,31.25,37.5,25,6.25,0,0,0,0,0,0,0,1.5625,87.5,5.4375
124,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),LAS PALMAS,TUI AIRWAYS LTD,C,1,0,0,0,100,0,0,0,0,0,0,0,0,11,0,0
124,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),EASYJET UK LTD,S,16,0,18.75,56.25,25,0,0,0,0,0,0,0,0,0.8125,75,21.8125
124,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),JET2.COM LTD,S,40,0,27.5,37.5,30,0,2.5,0,0,2.5,0,0,0,7.3,87.5,6.875
124,BELFAST INTERNATIONAL,SWITZERLAND,GENEVA,EASYJET UK LTD,S,42,0,2.380952,38.095238,33.333333,11.904762,11.904762,2.380952,0,0,0,0,0,11.142857,34.375,58.625
124,BIRMINGHAM,CAPE VERDE ISLANDS,BOA VISTA (RABIL),TUI AIRWAYS LTD,S,16,0,31.25,25,25,12.5,6.25,0,0,0,0,0,0,6.5,68.75,15.6875
124,BIRMINGHAM,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,TUI AIRWAYS LTD,S,16,0,6.25,18.75,50,18.75,6.25,0,0,0,0,0,0,8.8125,37.5,195.25
124,BIRMINGHAM,BARBADOS,BRIDGETOWN,TUI AIRWAYS LTD,C,34,0,0,11.764706,38.235294,29.411765,14.705882,5.882353,0,0,0,0,0,21.558824,12.5,151.125
124,BIRMINGHAM,JAMAICA,MONTEGO BAY,TUI AIRWAYS LTD,C,17,0,0,5.882353,35.294118,23.529412,29.411765,0,5.882353,0,0,0,0,30.882353,87.5,9.625
124,BIRMINGHAM,MEXICO,CANCUN,TUI AIRWAYS LTD,S,16,0,6.25,18.75,25,25,12.5,12.5,0,0,0,0,0,20.625,68.75,28.125
124,BIRMINGHAM,BULGARIA,SOFIA,RYANAIR,S,16,0,6.25,25,37.5,18.75,12.5,0,0,0,0,0,0,13.0625,65.625,15.375
124,BIRMINGHAM,BULGARIA,SOFIA,TUI AIRWAYS LTD,C,8,0,12.5,12.5,50,25,0,0,0,0,0,0,0,6.875,0,69.714286
124,BIRMINGHAM,BULGARIA,SOFIA,TUI AIRWAYS LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
124,BIRMINGHAM,CZECH REPUBLIC,BRNO (TURANY),RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,9
124,BIRMINGHAM,CZECH REPUBLIC,PRAGUE,EUROWINGS LUFTVERKEHRS,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.25,11.9375
124,BIRMINGHAM,CZECH REPUBLIC,PRAGUE,JET2.COM LTD,S,16,0,43.75,37.5,18.75,0,0,0,0,0,0,0,0,1.625,91.666667,4.75
124,BIRMINGHAM,HUNGARY,BUDAPEST,JET2.COM LTD,S,16,0,31.25,50,12.5,6.25,0,0,0,0,0,0,0,2.5,0,0
124,BIRMINGHAM,HUNGARY,BUDAPEST,RYANAIR,S,1,0,0,0,100,0,0,0,0,0,0,0,0,5,0,0
124,BIRMINGHAM,HUNGARY,BUDAPEST,WIZZ AIR,S,16,0,18.75,31.25,37.5,6.25,6.25,0,0,0,0,0,0,6.3125,50,18.5
124,BIRMINGHAM,LITHUANIA,KAUNAS,RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
124,BIRMINGHAM,LITHUANIA,VILNIUS,RYANAIR,S,16,0,0,50,37.5,0,12.5,0,0,0,0,0,0,5.5,50,19.4375
